,Unnamed: 0.1,Unnamed: 0,organization name,facility name,tipo,direccion,latitud,longitud,estado,municipio,geometry,fuente,region
755,755,755,,Instituto Queretano de la Mujeres,"Mujer, Niñez y Juventud","Mariano Reyes No. 17, Col. Centro, C.P. 76000, Santiago de Querétaro, Qro.",20.5874175,-100.4022373,Queretaro,Queretaro,POINT (-100.4022373 20.5874175),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
756,756,756,Centro de Apoyo,Marista al Migrante,Albergue y Alimentacion,"Marte 2, Col. Centro Universidad Marista de Queretaro C.P. 76000",20.6014181,-100.3853829,Queretaro,Queretaro,POINT (-100.3853829 20.6014181),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
757,757,757,,"Mercado Benito Juárez ""El Tepetate""",Compras / Cultura y Recreacion,no disponible,20.6029818,-100.3960696,Queretaro,Queretaro,POINT (-100.3960696 20.6029818),OIM Directorio Virtual Servicios,Centro
758,758,758,,"Mercado Josefa Ortiz de Domínguez ""La Cruz""",Compras / Cultura y Recreacion,no disponible,20.5981222,-100.3858361,Queretaro,Queretaro,POINT (-100.3858361 20.5981222),OIM Directorio Virtual Servicios,Centro
759,759,759,,Mercado Municipal Lomas de Casa Blanca,Compras / Cultura y Recreacion,no disponible,20.5712709,-100.3922634,Queretaro,Queretaro,POINT (-100.3922634 20.5712709),OIM Directorio Virtual Servicios,Centro
760,760,760,,Mercado Municipal Lázaro Cárdenas,Compras / Cultura y Recreacion,no disponible,20.5571226,-100.3815158,Queretaro,Queretaro,POINT (-100.3815158 20.5571226),OIM Directorio Virtual Servicios,Centro
761,761,761,,"Módulo de Afiliación al Sistema de
Salud",Salud,no disponible,20.5797837,-100.4057431,Queretaro,Queretaro,POINT (-100.4057431 20.5797837),OIM Directorio Virtual Servicios,Centro
762,762,762,,Oficina de Atención a Migrantes Gobierno del Estado de Querétaro,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil","Calle 5 de Mayo 83, Col. Centro C.P.76000,  Querétaro, Qro.",20.594078,-100.3881917,Queretaro,Queretaro,POINT (-100.3881917 20.594078),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
763,763,763,,Procuraduría de la Defensa del Trabajo ,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,20.5838181,-100.4048949,Queretaro,Queretaro,POINT (-100.4048949 20.5838181),OIM Directorio Virtual Servicios,Centro
764,764,764,,SRE - Delegación de la Secretaría de Relaciones Exteriores en Quer√©taro,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,20.5954905,-100.3719024,Queretaro,Queretaro,POINT (-100.3719024 20.5954905),OIM Directorio Virtual Servicios,Centro
765,765,765,,"Secretaría de la Juventud¬†
","Mujer, Niñez y Juventud",no disponible,20.5927161,-100.3819872,Queretaro,Queretaro,POINT (-100.3819872 20.5927161),OIM Directorio Virtual Servicios,Centro
766,766,766,,Servicio Estatal de Empleo de Querétaro,Institucion publica / Educacion y Empleo,"Calle Ezequiel Montes Norte. No. 23, 1er. Piso, Col. Centro Histórico, Querétaro, Querétaro, C.P. 76000.",20.5916636,-100.3982308,Queretaro,Queretaro,POINT (-100.3982308 20.5916636),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
767,767,767,,Servicio Nacional del Empleo,Institucion publica / Educacion y Empleo,no disponible,20.5916636,-100.3982308,Queretaro,Queretaro,POINT (-100.3982308 20.5916636),OIM Directorio Virtual Servicios,Centro
768,768,768,Albergue para Migrantes,"Toribio Romo, A.C.",Albergue y Alimentacion,"Priv. Campesinos 1, Col. San Pedrito Peñuelas C.P. 76148",20.6379397,-100.3977359,Queretaro,Queretaro,POINT (-100.3977359 20.6379397),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
769,769,769,,"Vida y Familia Querétaro, A.C.","Mujer, Niñez y Juventud","Nogaleda 202, Col. Arboledas del Parque Querétaro, Querétaro, C.P. 76140",20.6238564,-100.3883833,Queretaro,Queretaro,POINT (-100.3883833 20.6238564),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
770,770,770,,Unidad Regional Saltillo,Institucion publica / Educacion y Empleo,"Calle Zaragoza No. 148 Bis Sur, Col. Zona Centro, Torreón, Coahuila, C.P. 27000.",25.539262,-100.9510315,Coahuila,Ramos Arizpe,POINT (-100.9510315 25.539262),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
771,771,771,,C. Zaragoza 265,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,26.0938952,-98.2816639,Tamaulipas,Reynosa,POINT (-98.2816639 26.0938952),OIM Directorio Virtual Servicios,Golfo
772,772,772,,"Cruz Roja Reynosa
(Albergue Senda de Vida)",Salud,no disponible,26.0999829,-98.2845747,Tamaulipas,Reynosa,POINT (-98.2845747 26.0999829),OIM Directorio Virtual Servicios,Golfo
773,773,773,,"Cruz Roja Reynosa
(Plaza de las Am√©ricas)",Salud,no disponible,26.0926183,-98.2727084,Tamaulipas,Reynosa,POINT (-98.2727084 26.0926183),OIM Directorio Virtual Servicios,Golfo
774,774,774,,"Cruz Roja Reynosa (Casa del
Migrante Nuestra Señora de
Guadalupe)",Salud,no disponible,26.0973078,-98.2882951,Tamaulipas,Reynosa,POINT (-98.2882951 26.0973078),OIM Directorio Virtual Servicios,Golfo
775,775,775,,Fiscalia General de la Republica-Reynosa,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,26.0616214,-98.3540947,Tamaulipas,Reynosa,POINT (-98.3540947 26.0616214),OIM Directorio Virtual Servicios,Golfo
776,776,776,,Hospital General Reynosa,Salud,no disponible,26.0553867,-98.2969543,Tamaulipas,Reynosa,POINT (-98.2969543 26.0553867),OIM Directorio Virtual Servicios,Golfo
777,777,777,Casa del Migrante,"Nuestra Señora de Guadalupe, A.C.",Albergue y Alimentacion,"María J. González 501, Col. Aquiles Serdán C.P. 88540",26.0964303,-98.2884514,Tamaulipas,Reynosa,POINT (-98.2884514 26.0964303),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Golfo
778,778,778,,Oficina de la Comisión Nacional de los Derechos Humanos,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil","Calle Ortiz Rubio 801, Col. Medardo González, C.P. 88550, Reynosa, Tamaulipas.",26.0896759,-98.2721854,Tamaulipas,Reynosa,POINT (-98.2721854 26.0896759),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Golfo
779,779,779,Casa del Migrante,Senda de Vida,Albergue y Alimentacion,"Bordo de Protección 5, Col. 21 de Marzo",26.10013841910451,-98.28400407265762,Tamaulipas,Reynosa,POINT (-98.28400407265762 26.10013841910451),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Golfo
780,780,780,,Unidad Regional Reynosa,Institucion publica / Educacion y Empleo,"Blvd. Hidalgo No. 310 esq. Rayón, Frente a la Plaza Benito Juárez, Col. Bellavista, Reynosa, Tamaulipas, C.P. 88600.",26.0644329,-98.3470711,Tamaulipas,Reynosa,POINT (-98.3470711 26.0644329),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Golfo
781,781,781,,Unidad Regional Río Grande,Institucion publica / Educacion y Empleo,"Calle Hidalgo No. 64, Col. Centro, Río Grande, Zacatecas, C.P. 98420",23.8284681,-103.0312495,Zacatecas,Rio Grande,POINT (-103.0312495 23.8284681),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
782,782,782,,Unidad Regional Río Verde,Institucion publica / Educacion y Empleo,"Calle 5 de Mayo No. 107, Locales 16 y 18, Planta Alta, Plaza 5 de Mayo, Col. Zona Centro, Río Verde, San Luis Potosí, C.P. 79610",21.9335251,-99.993618,San Luis Potosi,Rioverde,POINT (-99.993618 21.9335251),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
783,783,783,,Unidad Regional Sabinas,Institucion publica / Educacion y Empleo,"Calle Lamadrid No. 289 Oriente, Col. Zona Centro, Sabinas, Coahuila, C.P. 26700.",27.8485137,-101.1187833,Coahuila,Sabinas,POINT (-101.1187833 27.8485137),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
784,784,784,Casa del Migrante,San Carlos Borromeo,Albergue y Alimentacion,"2a Privada de Morelon 107, Col. Guanajuato C.P. 36780",20.5593774,-101.2049226,Guanajuato,Salamanca,POINT (-101.2049226 20.5593774),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
785,785,785,,Unidad Regional Salamanca,Institucion publica / Educacion y Empleo,"Morelos No. 405, Col. Centro, Salamanca, Guanajuato, C.P. 36700.",20.5718553,-101.2041213,Guanajuato,Salamanca,POINT (-101.2041213 20.5718553),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
786,786,786,,Unidad Regional Istmo,Institucion publica / Educacion y Empleo,"Av. Manuel Ávila Camacho s/n, Col. Centro, Salina Cruz, Oaxaca, C.P. 70600.",16.1766971,-95.1930746,Oaxaca,Salina Cruz,POINT (-95.1930746 16.1766971),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Sur
787,787,787,,ACNUR -¬† Agencia de la ONU para los Refugiados,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,25.4565725,-100.9825107,Coahuila,Saltillo,POINT (-100.9825107 25.4565725),OIM Directorio Virtual Servicios,Centro
788,788,788,,Agencia Consular de la República de Honduras,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,25.4213533,-101.0014976,Coahuila,Saltillo,POINT (-101.0014976 25.4213533),OIM Directorio Virtual Servicios,Centro
789,789,789,,Albergue Transitorio,"Mujer, Niñez y Juventud","Pedro Ampudia s/n, Col. Guayulera Saltillo, Coahuila.",25.4168308,-101.0214558,Coahuila,Saltillo,POINT (-101.0214558 25.4168308),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
790,790,790,,Banco de Alimentos,Albergue y Alimentacion,no disponible,25.4758533,-100.9922903,Coahuila,Saltillo,POINT (-100.9922903 25.4758533),OIM Directorio Virtual Servicios,Centro
791,791,791,,Biblioparque Nogales Saltillo,Compras / Cultura y Recreacion,no disponible,25.3986476,-100.971007,Coahuila,Saltillo,POINT (-100.971007 25.3986476),OIM Directorio Virtual Servicios,Centro
792,792,792,,Biblioparque Norte Saltillo,Compras / Cultura y Recreacion,no disponible,25.4836089,-100.9844169,Coahuila,Saltillo,POINT (-100.9844169 25.4836089),OIM Directorio Virtual Servicios,Centro
793,793,793,,Biblioparque Saltillo Sur,Compras / Cultura y Recreacion,no disponible,25.3892892,-101.0131475,Coahuila,Saltillo,POINT (-101.0131475 25.3892892),OIM Directorio Virtual Servicios,Centro
794,794,794,,Casa de las Niñas Sección Casa Rosa,"Mujer, Niñez y Juventud","Paseo de los Nogales 922, Col. Chapultepec Saltillo, Coahuila. C.P. 25050",25.4098167,-100.993255,Coahuila,Saltillo,POINT (-100.993255 25.4098167),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
795,795,795,,Casa de los Niños Sección Albergue,"Mujer, Niñez y Juventud","Paseo de los Nogales 922, Col. Chapultepec Saltillo, Coahuila. C.P. 25050",25.4098167,-100.993255,Coahuila,Saltillo,POINT (-100.993255 25.4098167),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
796,796,796,,Casa de los Niños y las Niñas Sección Casa Cuna,"Mujer, Niñez y Juventud","Paseo de los Nogales 922, Col. Chapultepec Saltillo, Coahuila. C.P. 25050",25.4098167,-100.993255,Coahuila,Saltillo,POINT (-100.993255 25.4098167),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
797,797,797,,Casa del Migrante (Asesoría Jurídica),"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,25.4033707,-101.023749,Coahuila,Saltillo,POINT (-101.023749 25.4033707),OIM Directorio Virtual Servicios,Centro
798,798,798,,Casa del Migrante Saltillo,Albergue y Alimentacion,no disponible,25.4033181,-101.0237096,Coahuila,Saltillo,POINT (-101.0237096 25.4033181),OIM Directorio Virtual Servicios,Centro
799,799,799,,Centro Estatal De Salud Mental,Salud,no disponible,25.468662,-100.991853,Coahuila,Saltillo,POINT (-100.991853 25.468662),OIM Directorio Virtual Servicios,Centro
800,800,800,,Centro Oftalmológico,Salud,no disponible,25.4244722,-100.9568491,Coahuila,Saltillo,POINT (-100.9568491 25.4244722),OIM Directorio Virtual Servicios,Centro
801,801,801,,Centro de Justicia y Empoderamiento para la Mujer,"Mujer, Niñez y Juventud",no disponible,25.4564291,-101.0205461,Coahuila,Saltillo,POINT (-101.0205461 25.4564291),OIM Directorio Virtual Servicios,Centro
802,802,802,,Centro de Salud Los Gonzales,Salud,no disponible,25.4078479,-100.9836536,Coahuila,Saltillo,POINT (-100.9836536 25.4078479),OIM Directorio Virtual Servicios,Centro
803,803,803,,Centro de Salud Madero,Salud,no disponible,25.427939,-101.0147551,Coahuila,Saltillo,POINT (-101.0147551 25.427939),OIM Directorio Virtual Servicios,Centro
804,804,804,,Centro de Salud Nueva Jerusalen,Salud,no disponible,25.3933797,-101.029856,Coahuila,Saltillo,POINT (-101.029856 25.3933797),OIM Directorio Virtual Servicios,Centro
805,805,805,,Centro de Salud Sat√©lite,Salud,no disponible,25.4534405,-101.0247113,Coahuila,Saltillo,POINT (-101.0247113 25.4534405),OIM Directorio Virtual Servicios,Centro
806,806,806,,Comisión Federal de Electricidad,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,25.4260223,-101.0105913,Coahuila,Saltillo,POINT (-101.0105913 25.4260223),OIM Directorio Virtual Servicios,Centro
807,807,807,,Comisión de Derechos Humanos del Estado de Coahuila,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil","Hidalgo 303, esquina con Aldama, Zona Centro, C.P. 25000, Saltillo Coahuila",25.4206335,-101.0017873,Coahuila,Saltillo,POINT (-101.0017873 25.4206335),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
808,808,808,,Comisión de los Derechos Humanos del Estado,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,25.4231857,-100.999747,Coahuila,Saltillo,POINT (-100.999747 25.4231857),OIM Directorio Virtual Servicios,Centro
809,809,809,,Cruz Roja Mexicana,Salud,no disponible,25.4146498,-100.9733945,Coahuila,Saltillo,POINT (-100.9733945 25.4146498),OIM Directorio Virtual Servicios,Centro
810,810,810,,DIF Coahuila,"Mujer, Niñez y Juventud",no disponible,25.4031949,-100.9971113,Coahuila,Saltillo,POINT (-100.9971113 25.4031949),OIM Directorio Virtual Servicios,Centro
811,811,811,,DIF Estatal Coahuila,"Mujer, Niñez y Juventud","Paseo de las Arboledas s/n, Col. Chapultepec, C.P. 25050, Saltillo, Coah.",25.4383234,-100.973678,Coahuila,Saltillo,POINT (-100.973678 25.4383234),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
812,812,812,,Dirección General de Delitos de Alto Impacto Cometidos en Agravio de Migrantes,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil","Carretera a Torreón Km 2.5, C.P. 25129 Saltillo, Coahuila",25.4168495,-100.9182069,Coahuila,Saltillo,POINT (-100.9182069 25.4168495),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
813,813,813,,Dirección General de Delitos de Alto Impacto y Cometidos en Agravio de Migrantes,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,25.4560592,-101.0223257,Coahuila,Saltillo,POINT (-101.0223257 25.4560592),OIM Directorio Virtual Servicios,Centro
814,814,814,,Dirección de Policia Preventiva Municipal,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,25.415586,-100.976748,Coahuila,Saltillo,POINT (-100.976748 25.415586),OIM Directorio Virtual Servicios,Centro
815,815,815,,Dirección para Promover la Igualdad y Prevenir la Discriminación,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,25.4229977,-101.0107521,Coahuila,Saltillo,POINT (-101.0107521 25.4229977),OIM Directorio Virtual Servicios,Centro
816,816,816,,Hospital General Saltillo,Salud,no disponible,25.412095,-100.9586504,Coahuila,Saltillo,POINT (-100.9586504 25.412095),OIM Directorio Virtual Servicios,Centro
817,817,817,,Hospital del Niño Dr. Federico Gómez Santos,"Mujer, Niñez y Juventud",no disponible,25.4609669,-100.9793482,Coahuila,Saltillo,POINT (-100.9793482 25.4609669),OIM Directorio Virtual Servicios,Centro
818,818,818,"Casa del Migrante Saltillo Frontera con Justicia, A.C.","Humanidad Sin Fronteras, A.C.",Albergue y Alimentacion,"Juan de Erbaez 2406, Col. Landín C.P. 25070",25.4040977,-101.0248526,Coahuila,Saltillo,POINT (-101.0248526 25.4040977),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
819,819,819,,IEEA Instituto Estatal de Educación para Adultos,Institucion publica / Educacion y Empleo,no disponible,25.4334186,-100.9944866,Coahuila,Saltillo,POINT (-100.9944866 25.4334186),OIM Directorio Virtual Servicios,Centro
820,820,820,,IMSS Hospital General de Zona 1 Saltillo,Salud,no disponible,25.4174284,-101.0079306,Coahuila,Saltillo,POINT (-101.0079306 25.4174284),OIM Directorio Virtual Servicios,Centro
821,821,821,,IMSS Hospital General de Zona 2 Saltillo,Salud,no disponible,25.4540296,-100.9868398,Coahuila,Saltillo,POINT (-100.9868398 25.4540296),OIM Directorio Virtual Servicios,Centro
822,822,822,,IMSS Unidad de Medicina Familiar 73,Salud,no disponible,25.4170127,-101.0083464,Coahuila,Saltillo,POINT (-101.0083464 25.4170127),OIM Directorio Virtual Servicios,Centro
823,823,823,,IMSS Unidad de Medicina Familiar 82,Salud,no disponible,25.4170534,-100.9847628,Coahuila,Saltillo,POINT (-100.9847628 25.4170534),OIM Directorio Virtual Servicios,Centro
824,824,824,,INFONAVIT,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,25.4680929,-100.9807132,Coahuila,Saltillo,POINT (-100.9807132 25.4680929),OIM Directorio Virtual Servicios,Centro
825,825,825,,Instituto Estatal de Defensoría Pública de Coahuila (IFDP),"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,25.4491721,-100.9983899,Coahuila,Saltillo,POINT (-100.9983899 25.4491721),OIM Directorio Virtual Servicios,Centro
