"ciudad","tipo","name","description","geometry_str","Tipo","Name","Description","timestamp","begin","end","altitudeMode","tessellate","extrude","visibility","drawOrder","icon","descripci__n","Metro_cercano","Tel__fono","Horario","Descripci__n","Horario_atenci__n","Descrici__n"
NA,NA,NA,"Protección, defensa, observancia, promoción,<br>estudio y divulgación de los derechos humanos.<br>Recepción de quejas.<br><br>984 803 0002<br><br>Lunes a viernes, 8:00 am a 4:00 pm. ","c(-87.0686406, 20.6603581, 0)","Justicia / Derechos Humanos","Comisión Estatal de Derechos Humanos ",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Brinda asesoría jurídica en casos de problemas<br>laborales<br><br>983 833 4176<br><br> Lunes a viernes, 8:00 am a 4:00 pm. ","c(-87.0713272, 20.6375541, 0)","Justicia / Derechos Humanos","Procuraduría Auxiliar de la Defensa del Trabajo",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Oficinas de atención a la mujer de violencia de<br>género.<br><br>984 147 2209<br><br>Lunes a viernes, 9:00 am a 5:00 pm. ","c(-87.0751269, 20.628561, 0)","Mujeres","Instituto Quintanarooense de La Mujer",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Servicios educativos para mayores de 18 años que deseen continuar con sus estudios<br><br>984 859 0400<br><br>Lunes a viernes, 9:00 am a 5:00 pm.","c(-87.0680963, 20.6380034, 0)","Empleo y Educación","IEEA Instituto Estatal para la Educación de Jóvenes y Adultos",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Bolsa de trabajo, apoyos para autoempleo,<br>capacitación en competencias laborales, vinculación laboral.<br><br>984 873 2138<br>984 803 0060<br><br>Lunes a viernes, 8:00 am a 2:00 pm. ","c(-87.0713093, 20.6377292, 0)","Empleo y Educación","Servicio Estatal de Empleo y Capacitación para el Trabajo",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Cursos de capacitación con validez oficial.<br><br>984 859 2100<br><br>Lunes a viernes, 9:00 am a 10:00 pm.  ","c(-87.0894196, 20.635339, 0)","Empleo y Educación","Instituto de capacitación para el trabajo del estado de Quintana Roo (ICAT)",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Atención médica básica, de urgencias y afiliación al sistema de salud.<br><br>984 206 1690<br>Ext. 36579<br><br>Lunes a viernes, 7:00 am a 2:00 pm y<br>sábados 8:00 am a 7:00 pm. ","c(-87.0953548, 20.6445382, 0)","Salud","Hospital General de Playa del Carmen",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Servicio de transporte local.<br><br>984 873 0109<br><br>24 horas.","c(-87.0752223, 20.6227966, 0)","Transporte","Central de autobuses ",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Servicio de transporte local.<br><br>984 803 0950<br><br>24 horas","c(-87.0743765, 20.6294407, 0)","Transporte","Terminal de autobuses alterna",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Artículos artesanales y de uso cotidiano.<br><br>984 125 3325","c(-87.0641457, 20.6473971, 0)","Compras","Mercado Municipal Colosio",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Se realizan talleres y cursos de literatura, pintura, música, danza y teatro, lengua y cultura maya.<br><br>984 873 2654<br><br>Lunes a jueves, 9:00 am a 6:00 pm.","c(-87.0828043, 20.6527096, 0)","Cultura","Centro Cultural",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Brinda atención y protección a niñas, niños y<br>adolescentes. Asesorías jurídicas en materia familiar y resguardo de menores en caso de ser víctimas de algún delito.<br><br>984 231 0775<br><br>Lunes a viernes, 9:00 am a 8:00 pm y<br>9:00 am a 1:00 pm. ","c(-87.0608233, 20.6668418, 0)","Niñez y Juventud","Procuraduría de la Defensa de las Niñas, Niños,Adolescentes y la Familia DIF, Playa del Carmen",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Asistencia jurídica.<br><br>222 246 3139 <br><br>Lunes a viernes, 9:00 am a 3:00 pm. ","c(-98.1898797, 19.041314, 0)","Justicia y Derechos Humanos","Dirección General de Defensoría Pública",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Nifios y ninas adolescentes migrantes no <br>acompafiados. <br><br>222 600 6001 ext. 5265 <br><br>24 horas.","c(-98.2578132, 19.0349434, 0)","Justicia y Derechos Humanos","Procuraduría de Protección de los Derechos de Nifias, Nifios y Adolescentes, Dirección de Asistencia Jurídica (DIF) ",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Brindan asesoría jurídica federal, trabajo social, psicológica, medico.<br><br>551 000 2000 ext. 58380 y 222 940 7897 y 222 940 7898 ext. 58380 <br><br>Lunes a viernes, 9:00 am a 3:00 pm y de 4:00 pm a 6:00 pm.  ","c(-98.1993123, 19.0427556, 0)","Justicia y Derechos Humanos","Comisión Ejecutiva de Atención a Víctimas ",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Asesoría y representación jurídica en materia administrativa, fiscal, civil y de causas penales; orientación a la población menos favorecida dei país con los principias de gratuidad, probidad, honradez y profesionalismo.  <br><br>55 5521 3546 <br><br>Lunes a viernes, 9:00 am a 6:00 pm.","c(-98.2221039, 19.0451311, 0)","Justicia y Derechos Humanos","Instituto Federal de Defensoria Pública (IFDP) ",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Orientación jurídica, recepción de quejas de migrantes en EUU, canalización a albergues, hospitales, visitas en estación migratoria. Acompafiamiento a migrantes en caravanas o albergues. <br><br>222 309 4700 lada sin costo 800 201 0105 <br><br>Lunes a viernes de manera presencial 8:00 am a 8:00 pm.Fines de semana y días inhábiles por teléfono. ","c(-98.2025454, 19.0441545, 0)","Justicia y Derechos Humanos","Comisión de Derechos Humanos Estatal ",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Servido de naturalización, inmigración e inicio de tu procedimiento de la condición de Refugiado. <br><br>222 235 9043 <br><br>Lunes a viernes, 9:00 am a 1:00 pm.","c(-98.2133101, 19.0516716, 0)","Institución Pública","Instituto Nacional de Migración (INM) ",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Trámites de naturalización, emisión y renovación de pasaportes mexicanos. <br><br>222 467 1251 <br><br>Lunes a viernes, 8:00 am a 3:00 pm.","c(-98.2270228, 19.0336178, 0)","Institución Pública","Secretaría de Relaciones Exteriores ",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Facilitar la reintegración plena de los migrantes y sus familiares en el Estado de Puebla. <br><br>222 303 4600 ext. 3312/3319<br><br>Lunes a viernes, 9:00 am a 06:00 pm.","c(-98.2270017, 19.033257, 0)","Institución Pública","Instituto Poblano de Asistencia ai Migrante",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Atención médica, urgencias, hospitalización, terapia intensiva (neonatal y adultos) laboratorio clínico, imagenología (RX, US, tomografia) ambulancias, consulta general y especialidades.<br><br>222 213 7700 <br><br>24 horas.  ","c(-98.1879398, 19.0481215, 0)","Salud","Cruz Roja Mexicana ",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Fomentar y promover la igualdad entre mujeres y hombres, el respeto a la igualdad de las mujeres, orientación psicológica, asesoría jurídica. <br><br>222 309 0900 <br><br>Lunes a viernes, 9:00 am a 6:00 pm. ","c(-98.1987656, 19.0404283, 0)","Mujer","Instituto Poblano de las Mujeres ",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Atención a mujeres nacionales o extranjeras de todas las edades que sean víctimas directas dei delito de Trata de Personas, que no cuenten con un lugar seguro a donde recurrir y que acepten la normatividad de Casa ANTHUS.<br><br>222 232 5507 <br><br>24 horas.  ","c(-98.2086691, 19.0473114, 0)","Mujer","Asociación Nacional Contra la Trata Humana en la Sociedad, A.C. (ANTHUS) ",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Brinda servidos de hospedaje, alimentación y atención médica.<br><br>222 249 1542 Curato, <br>222 231 2732 <br><br>Lunes a viernes, 10:00 am a 1:00 pm y en la tarde, 5:00 pm a 7:00 pm.  ","c(-98.2100444, 19.0719031, 0)","Albergue","Casa dei Migrante de la Parroquia de Nuestra Seriara de los Desamparados ",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Brinda servicios de hospedaje, alimentación, rapa, orientación de su situación. <br><br>222 249 1542 / <br>222 231 2732 <br><br>Lunes a viernes, 10:00 am a 1:00 pm y en la tarde, 5:00 pm a 7:00 pm. ","c(-98.227902, 19.0629519, 0)","Albergue","Parroquia de la Asunción. Ayuda Humanitaria a Migrantes en Tránsito ",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Proporcionan cursos de capacitación a personas mayores de 15 afias que sepan leer y escribir. <br><br>222 231 8090 ext. 123 <br><br>Lunes a domingo, 9:00 am a 6:00 pm. ","c(-98.2310177, 19.0567343, 0)","Empleo y Educación","Instituto de Capacitación para el Trabajo ",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Revalidación y equivalendas nivel superior, educadón básica y media superior. <br><br>222 229 6937<br><br>Lunes a viernes, 8:00 am a 3:00 pm. ","c(-98.222596, 19.0627819, 0)","Empleo y Educación","Secretaria de Educación Pública",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Cuenta con una Biblioteca, Atención Ciudadana.<br><br>222 301 9430 ext. 185<br><br>Lunes a viernes, 9:00 am a 5:00 pm.  ","c(-98.1974074, 19.0441433, 0)","Cultura","Palacio Municipal de Puebla",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Paleontología, arqueología, historia, etnografía, sala de exposiciones temporales audiovisuales.<br><br>222 235 9702<br><br>Martes a domingo, 9:00 am a 5:00 pm.  ","c(-98.1828034, 19.0562659, 0)","Cultura","Museo Regional de Puebla",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Exhibición de más de 1200 piezas elaboradas en Talavera, piezas ornamentales, utilitarias, esculturas.<br><br>222 888 6259<br><br>Lunes a viernes, 9:00 am a 5:00 pm y sábado de 9:00 am a 2:00 pm. ","c(-98.1769569, 19.0560987, 0)","Cultura","Museo de la Talavera",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Espada lúdico e interactivo dedicado ai sonido; así como lugar de encuentro con grandes compositores de la historia de la música de conderto. <br><br>Martes a domingo, 10:00 am a 6:00 pm. ","c(-98.2355087, 19.0937378, 0)","Cultura","Casa de la Música de Viena ",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Galerias de pintores.<br><br>222 242 4029<br><br>Cel. 222 442 1744<br><br>Martes a sábado, 11:00 am a 7:00 am y domingos de 11:00 am a 4:00 pm.  ","c(-98.1922388, 19.0439306, 0)","Cultura","Barrio del Artista",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Mercado de artesanías.<br><br>Lunes a domingo, 9:00 am a 9:00 pm.  ","c(-98.1945514, 19.0452636, 0)","Compras","El Parian",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Mercado de frutas, verduras, flores y venta de alimentos.<br> <br>222 232 6962<br><br>Lunes a viernes, 7:00 am a 7:00 pm. ","c(-98.2067566, 19.0449047, 0)","Compras","Mercado El Parral",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"c(-98.1975305, 19.0525041, 0)","Compras","Mercado 5 de mayo",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Venta de productos de la canasta básica, frutas y verduras, flores, Rapa, Juguetes, Herbolaria, alimentos.<br><br>221 174 5592<br><br>Lunes a domingo, 9:00 am a 6:00 pm.  ","c(-98.1870369, 19.0411612, 0)","Compras","Mercado Municipal La Acocota",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Venta de productos de la canasta básica, frutas y verduras, alimentos. <br><br>Lunes a domingo, 7:00 am a 7:00 pm.","c(-98.2009251, 19.035319, 0)","Compras","Mercado Melchor Ocampo EI Carmen",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Ofrece alimentación, rapa, y servido de regaderas ai público en general. <br><br>222 220 1827<br><br>Lunes a viernes, 10:00 am a 1:00 pm y en la tarde, 5:00 pm a 7:00 pm. ","c(-98.1883438, 19.0767583, 0)","Orientación y Apoyo","Parroquia María Auxiliadora",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Asesoria para acceder ai empleo formal y trámites de reguladón, retorno voluntario a repatriados, canalizadón a albergues, consultas médicas, atención psicológica. <br><br>222 303 4600<br><br>Lunes a jueves, 9:00 am a 3:00 pm yviernes de 9:00 am a 1:00 pm. ","c(-98.2080447, 19.0490829, 0)","Orientación y Apoyo","Ventanilla de lnformación para personas en Contexto de Migración",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Servicio de transporte. <br><br>24 horas.","c(-98.2047069, 19.0738714, 0)","Transporte","Central de Autobuses - CAPU",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Servido de transporte aéreo nacional e internacional.<br><br>227 102 5080<br><br>24 horas. ","c(-98.3761404, 19.1639189, 0)","Transporte","Aeropuerto de Puebla",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Brinda servicios de hospedaje, alimentación y atención médica básica.<br><br>442 410 7521/ 442 336 0028<br><br>Lunes a viernes, 8:00 am a 6:00 pm. ","c(-100.3972791, 20.6380321, 0)","Albergue y Alimentación","Albergue para Migrantes Toribio
Romo A. C.",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Apoyo a personas vulnerables con comida, vestido, zapatos, transporte, medicamentos, cobijas, estudios médicos, kit de aseo personal, si requiere hospedaje se canaliza a un albergue.<br><br>442 212 3319 / 442 212 3596<br><br>24 horas.","c(-100.3889313, 20.5904461, 0)","Albergue y Alimentación","Cáritas de Querétaro I.A.P.",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Ofrece alimentación, atención medica básica, orientación jurídica y acompañamiento a solicitantes de asilo, psicológica, restablecimiento de contacto familiar.<br><br>442 543 9600 ext. 130<br><br> Lunes a viernes, 8:00 am a 5:00 pm y sábados,<br> 9:00 am a 2:00 pm.","c(-100.386469, 20.6013896, 0)","Albergue y Alimentación","Centro de Apoyo Marista al Migrante
(CAMMI)",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Emisión de pasaportes, trámites de naturalización.<br><br>442 214 2712<br><br>Lunes a viernes, 8:00 am a 3:00 pm.","c(-100.3719024, 20.5954905, 0)","Institución Pública","SRE - Delegación de la Secretaría de Relaciones Exteriores en Querétaro",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Espacio para realizar trámites migratorios incluyendo presentar la solicitud de condición de refugiado y solicitar las tarjetas de residencia o visitante.<br><br>442 214 2712/ 442 214 1538","c(-100.3880188, 20.5983311, 0)","Institución Pública","Instituto Nacional de Migración",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Repatriación de Migrantes Fallecidos en los Estados Unidos o en su Intento por cruzar la Frontera de los Estados Unidos.<br><br>442 238 5000 ext. 15184<br><br>Lunes a viernes, 8:00 am a 3:00 pm.","c(-100.3881737, 20.5940392, 0)","Institución Pública","Oficina de Atención a Migrantes",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Revalidación y certificación de títulos educativos.<br><br>442 303 2260 61 y 62 ext 215<br>y 226<br><br>Inicio de carpetas 24 horas, asesoría de lunes a<br>viernes, 8:00 am a 4:00 pm. ","c(-100.3700011, 20.5626698, 0)","Institución Pública","Dirección de Educación",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Afiliación al siatema de salud.<br><br>442 215 0751<br><br>Lunes a domingo, 8:00 am a 8:00 pm. ","c(-100.4057431, 20.5797837, 0)","Salud","Módulo de Afiliación al Sistema de
Salud",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Atención médica básica y de transporte a hospitales públicos.<br><br>442 537 5447/ 442 537 5449<br><br>24 horas.","c(-100.3639815, 20.5801128, 0)","Salud","Cruz Roja",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Impartición de justicia y mantenimiento de la seguridad y el orden público para mujeres y niñas asesoría legal, atención psicológica, trabajo social.<br><br>442 303 2260 61 /62 ext 215 / 226<br><br>Inicio de carpetas 24 horas, asesoría de lunes a<br>viernes, 8:00 am a 4:00 pm.","c(-100.3831627, 20.5558465, 0)","Mujer","Centro de Justicia para las Mujeres
Secretaria de Seguridad Ciudadana",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Asesoría psicológica, jurídica, detección de cáncer de mama con termógrafo y proyectos productivos a mujeres de 18 a 60 años.<br><br>442 629 9953 ext 58540 al 44<br><br>Lunes a viernes, 09:00 am a 6.00 pm y sábados y domingos atención por guardias del personal.","c(-100.4476047, 20.552119, 0)","Mujer","Instituto Municipal de la Mujer de Corregidora",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Atención a mujeres víctimas de violencia, con asesoría jurídica y terapias psicológicas.<br><br> 442 215 3404<br><br>Lunes a viernes, 8:00 am a 3:30 pm","c(-100.3870558, 20.5981913, 0)","Mujer","Instituto Queretano de las Mujeres",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Crear y diseñar políticas y acciones en pro de la juventud queretana. (12 a 29 años).<br><br>442 224 2254<br><br>Lunes a viernes, 9:00 am a 4:00 pm. ","c(-100.3819872, 20.5927161, 0)","Niñez y Juventud","Secretaría de la Juventud 
",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Facilitar la vinculación entre oferentes y demandantes de empleo, orientar a los buscadores de empleo y apoyar su calificación, así como auxiliar a las empresas en la búsqueda<br>de candidatos para cubrir sus vacantes de empleo.<br><br>442 235 6600<br><br>Lunes a viernes, 8:00 am a 3:30 pm.","c(-100.3982308, 20.5916636, 0)","Empleo","Servicio Nacional del Empleo",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Asesoría legal.<br><br>442 215 0003<br><br>Lunes a viernes, 9:00 am a 3:00 pm.","c(-100.4048949, 20.5838181, 0)","Justicia y Derechos Humanos","Procuraduría de la Defensa del Trabajo ",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Atención y protección a niñas, niños y adolescentes acompañados y no acompañados mexicanos o extranjeros.<br><br>442 209 6000 ext. 2001<br><br>Lunes a viernes, 8:30 am a 4:30 pm.","c(-100.4328179, 20.5463633, 0)","Justicia y Derechos Humanos","Procuraduría Municipal de Protección de Niñas, Niños y Adolescentes de Corregidora",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Encargada de promover, proteger, respetar, y garantizar los derechos humanos en la entidad federativa.<br><br>442 214 0837/ 442 214 6007/ 442 214 6039<br><br>365 días, de lunes a viernes, 9:00 am a 9:00 pm","c(-100.3896332, 20.584255, 0)","Justicia y Derechos Humanos","Defensoría de los Derechos Humanos",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Se atiende a víctimas de delitos federales y violación a sus derechos humanos.<br><br>442 629 9953 ext 58540 al 44<br><br>Lunes a viernes, 09:00 am a las 6.00 pm y<br>sábados y domingos atención por guardias del<br>personal.","c(-100.3862261, 20.5836153, 0)","Justicia y Derechos Humanos","Centro de Atención Integral para
Victimas de la Comisión Ejecutiva de
Atención a Victimas Federal",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Orientación legal, gestión social.<br><br>442 216 0827, 442 210 0624<br><br>Lunes a viernes, 8:00 am a 4:00 pm.","c(-100.3724775, 20.5491589, 0)","Justicia y Derechos Humanos","Instituto Municipal para Prevenir y Eliminar la Discriminación",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Variedad de productos alimenticios frescos y comida corrida de calidad. Venta de frutas, verduras, plantas medicinales, ropa, flores y comida. <br><br>442 195 6265<br><br>Lunes a domingo, 7:00 am a 7:00 pm. ","c(-100.3922634, 20.5712709, 0)","Compras","Mercado Municipal Lomas de Casa Blanca",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
